position,tier,queue,killsPerMinMean,killsPerMinStd,deathsPerMinMean,deathsPerMinStd,assistsPerMinMean,assistsPerMinStd,totalDamageDealtToChampionsPerMinMean,totalDamageDealtToChampionsPerMinStd,totalHealPerMinMean,totalHealPerMinStd,totalUnitsHealedPerMinMean,totalUnitsHealedPerMinStd,damageSelfMitigatedPerMinMean,damageSelfMitigatedPerMinStd,damageDealtToObjectivesPerMinMean,damageDealtToObjectivesPerMinStd,damageDealtToTurretsPerMinMean,damageDealtToTurretsPerMinStd,timeCCingOthersPerMinMean,timeCCingOthersPerMinStd,totalDamageTakenPerMinMean,totalDamageTakenPerMinStd,goldEarnedPerMinMean,goldEarnedPerMinStd,totalMinionsKilledPerMinMean,totalMinionsKilledPerMinStd,totalTimeCrowdControlDealtPerMinMean,totalTimeCrowdControlDealtPerMinStd,killsRatioMean,killsRatioStd,deathsRatioMean,deathsRatioStd,killAssistPerMinMean,killAssistPerMinStd,visionScorePerMinMean,visionScorePerMinStd,neutralMinionsKilledPerMinMean,neutralMinionsKilledPerMinStd,neutralMinionsKilledEnemyJunglePerMinMean,neutralMinionsKilledEnemyJunglePerMinStd,visionWardsBoughtInGamePerMinMean,visionWardsBoughtInGamePerMinStd,wardsPlacedPerMinMean,wardsPlacedPerMinStd,wardsKilledPerMinMean,wardsKilledPerMinStd,xcor_0Mean,xcor_0Std,ycor_0Mean,ycor_0Std,xcor_1Mean,xcor_1Std,ycor_1Mean,ycor_1Std,xcor_2Mean,xcor_2Std,ycor_2Mean,ycor_2Std,xcor_3Mean,xcor_3Std,ycor_3Mean,ycor_3Std,xcor_4Mean,xcor_4Std,ycor_4Mean,ycor_4Std,xcor_5Mean,xcor_5Std,ycor_5Mean,ycor_5Std,xcor_6Mean,xcor_6Std,ycor_6Mean,ycor_6Std,xcor_7Mean,xcor_7Std,ycor_7Mean,ycor_7Std,xcor_8Mean,xcor_8Std,ycor_8Mean,ycor_8Std,xcor_9Mean,xcor_9Std,ycor_9Mean,ycor_9Std,xcor_10Mean,xcor_10Std,ycor_10Mean,ycor_10Std,xcor_11Mean,xcor_11Std,ycor_11Mean,ycor_11Std,xcor_12Mean,xcor_12Std,ycor_12Mean,ycor_12Std,xcor_13Mean,xcor_13Std,ycor_13Mean,ycor_13Std,xcor_14Mean,xcor_14Std,ycor_14Mean,ycor_14Std,xcor_15Mean,xcor_15Std,ycor_15Mean,ycor_15Std,spell_1,spell_11,spell_12,spell_13,spell_14,spell_21,spell_3,spell_30,spell_31,spell_32,spell_39,spell_4,spell_6,spell_7
BOTTOM,PLATINUM,420,0.23864484910707487,0.14958572660555028,0.19190495759302953,0.09314183930912917,0.2662713203149236,0.1377682610462137,683.8835456162367,302.4188949252585,90.92295921176633,69.19890646354641,0.10217344384158326,0.0592743672590535,337.1121644659792,159.4781952716573,365.9556550109999,289.2475359644653,137.32418714340807,117.26472545188898,0.5405473559695321,0.4506883374987287,608.4409933001027,177.3768445808594,421.76290364469776,76.89446079621247,6.476748156443284,1.0455492639804598,7.418434579389673,8.00144784855513,0.5200385107481923,0.146534018620952,0.19412316717550343,0.07188899332308109,0.5049161694219986,0.22372094268193182,0.7618051764832117,0.3050683632997312,0.5274468759073401,0.4300089241767943,0.08272205850657288,0.14834268356990665,0.06180423721155726,0.0553443155281007,0.3146133523002154,0.089336911697261,0.12950146291282363,0.08894068003848857,7707.886925795053,6955.256423471884,7955.7420494699645,6958.3652437803,9506.86925795053,2497.9808315155165,5036.095406360424,2330.7815710615396,12310.095406360424,1132.5861143719649,2485.6572438162543,1166.8589675649334,12241.325088339223,1782.5305803349731,2785.5017667844522,1666.5814085453264,12004.505300353358,2001.1413168507784,3131.2826855123676,2632.2702194983726,12014.144876325088,2351.452123447445,3193.60777385159,2506.3309692004755,12039.063604240282,2102.0029749214086,3163.0494699646642,2172.891627742359,11958.395759717314,1922.7367552665337,3344.0812720848057,2627.5411766926504,11578.876325088338,2685.7455194579725,3129.8657243816256,2596.0815828365257,11561.505300353358,2573.8625172977927,2972.95406360424,2405.0254878427268,11450.11660777385,2929.6606653354897,3167.5159010600705,2443.575839182909,11548.494699646642,2560.3895306633854,3666.8021201413426,2968.9869388352336,11331.643109540637,2646.6999879242526,3590.7102473498235,2865.4017023352385,10950.409893992934,2955.181642574781,3745.2932862190814,2775.116651217128,10745.56890459364,3129.100202280055,4222.780918727915,3071.4459807761723,10205.74558303887,3369.752015247166,4908.597173144876,3314.0793208607,0.053003533568904596,0.0,0.03180212014134275,0.0,0.0035335689045936395,0.014134275618374558,0.014134275618374558,0.0,0.0,0.0,0.0,1.0,0.0,0.8833922261484098
BOTTOM,GOLD,420,0.21503535021319528,0.1411048021470823,0.19857810847682958,0.09261515368256736,0.2581703753268728,0.12680686676196443,673.2821494314844,286.292974870026,93.64565451596803,72.84501106469436,0.09477148924069528,0.03619124653504811,347.79239943652686,205.3053657325099,313.0889216856219,239.2359590673517,123.328291838077,110.00008024547273,0.5018222116475973,0.4439898984334956,618.504301825201,151.10925250580334,404.9377691013092,70.46228626233459,6.198064500454097,1.110519450066141,6.409445015899609,7.10527879005649,0.4936672063020953,0.1625237041875444,0.19756508123631208,0.06785569793747807,0.4732057255400682,0.21478277174510635,0.6828295916351985,0.2729700531691807,0.4749757462073608,0.36232956662983007,0.06997529009953746,0.11928235856419732,0.05442962259280807,0.04882359571669474,0.2981988907342028,0.08286533169853276,0.10390902791707295,0.07704249572781348,7598.382352941177,6961.908346410394,7847.535947712418,6966.377276206137,9503.101307189543,2441.609354946491,5004.7908496732025,2120.36142651755,12378.169934640522,840.8450767880397,2577.346405228758,1166.0699797365394,12124.124183006536,1713.9536876894929,2585.722222222222,1358.2725738531287,12034.052287581699,1958.5173642604,2792.4934640522874,2012.2286954787123,12096.039215686274,2259.380698209289,3307.751633986928,2546.487093067871,12072.460784313726,2109.2043562656213,3051.7156862745096,2108.2859095193244,11783.228758169935,2458.4460158953857,3110.9379084967322,2454.297623687926,11677.235294117647,2381.029565888565,2974.8660130718954,2287.782505358564,11928.93137254902,2394.46150663364,3095.2581699346406,2112.534827808414,11770.081699346405,2438.8314717096982,3369.1960784313724,2594.6230834234384,11706.771241830065,2360.1260955386233,3539.09477124183,2811.604441462429,11804.212418300654,2121.045099027264,3561.673202614379,2853.696391148385,11015.839869281046,2938.301678065624,3729.640522875817,2884.1958691004534,10340.56862745098,3609.88968954519,4130.650326797386,3236.083034854839,10294.872549019608,3466.043268783591,4481.424836601307,3295.2542720225338,0.05555555555555555,0.0,0.032679738562091505,0.0,0.013071895424836602,0.013071895424836602,0.006535947712418301,0.0,0.0,0.0,0.0,1.0,0.0,0.8790849673202614
BOTTOM,SILVER,420,0.21785640873268683,0.14827492114344779,0.1901263435353328,0.10188239335432701,0.24242780696974323,0.14035500551960223,625.3153574515921,277.3667683661737,89.83056356613834,62.68486866911417,0.09522889012301308,0.03152757598588493,301.468165349787,138.42067173940774,288.2159238836589,241.18346449516906,137.5700989077075,134.4665357003071,0.5105151121813354,0.467708007651667,580.2134136432308,164.93912898910682,395.15926555912324,75.00312904277703,5.969266321279414,1.0635710952058088,6.552067229383722,7.635818048898564,0.4858070349837894,0.16116866812692726,0.19624955913105221,0.08704748738864586,0.46028421570243006,0.2340898820160183,0.607061927497821,0.27204088130498816,0.3795296278192974,0.3374094699715098,0.052431427313645966,0.0988162211412271,0.04155128758111843,0.04625974475925566,0.27772596260096166,0.08618149302895299,0.07822897914377493,0.06997012913412275,7301.161812297734,6977.876179771699,7550.430420711974,6977.144270260764,9404.546925566343,2519.9129214557024,5129.508090614887,2374.5964258818703,12363.718446601943,993.0293683041112,2548.883495145631,1046.0220035147897,12079.673139158576,1871.4168672070534,2619.5922330097087,1606.5179279008219,12045.258899676375,2280.422397139773,3048.9741100323627,2199.6713787864337,11836.171521035598,2428.0959497648023,2979.631067961165,2219.9421748214813,11923.73786407767,2252.1365784682425,3041.9320388349515,2395.487029604345,11722.540453074434,2361.8691975451948,2979.4336569579286,2422.4685259839835,11807.229773462783,2438.023060552543,3115.3721682847895,2187.4518088945106,11982.970873786408,2241.7017123896585,3311.0679611650485,2629.162993058358,11864.029126213592,2241.602911486616,3280.5501618122976,2588.212620027406,11971.870550161811,2252.96367931913,3290.0776699029125,2522.8412104547087,11298.954692556634,2950.5379849339292,3251.8705501618124,2438.299995141126,11533.20064724919,2677.834892755101,3789.1844660194174,2951.869414546845,11018.343042071197,3015.6467321470027,3739.084142394822,2838.2935836384236,10664.776699029126,3332.163198748174,4362.883495145631,3349.5992684364232,0.045307443365695796,0.0,0.012944983818770227,0.0,0.006472491909385114,0.0,0.009708737864077669,0.0,0.0,0.0,0.0,1.0,0.003236245954692557,0.9223300970873787
BOTTOM,BRONZE,420,0.22802036544132578,0.1465783501035872,0.18734109785252917,0.09169719174885806,0.25317257869941345,0.1376031653180589,659.3344610003613,292.8458655093712,85.39502614757494,61.30508417691793,0.08762667197070367,0.03121776775775298,323.54204359653653,157.45907908055506,288.4473261109095,219.29890370914063,131.79583309761267,105.6407163579972,0.49400990581573545,0.455704447716668,592.3276448735953,166.89457252167693,390.4794247371204,73.17621739935757,5.528796874707338,1.1519696597362628,5.858147150566505,6.683459749062039,0.4956837109813063,0.15618825409973738,0.19391601076753792,0.07573046452582925,0.48119294414073915,0.21740810251906342,0.5797015933258827,0.24458895392928362,0.39814565118709716,0.3641161240571307,0.06122201278982817,0.11636043723805622,0.03807135223109383,0.046096407462692154,0.2692044026728977,0.08225764730328362,0.0605218599303111,0.057294291270850894,7596.925324675325,6963.688545161576,7841.668831168831,6963.613398533628,9650.655844155845,2199.3746338888577,4932.665584415585,2017.400403036857,12414.925324675325,726.5557704437016,2534.87987012987,1181.9132484619527,12370.227272727272,1294.29545697179,2747.0974025974024,1705.839815405846,12166.305194805194,2039.0523245181234,3049.603896103896,2194.71961041121,11988.237012987012,2369.4194589194963,3159.688311688312,2497.7465662169584,11900.386363636364,2343.818418430843,3102.970779220779,2536.150845255966,12090.944805194806,2130.887049056359,3181.9285714285716,2300.0869141123594,11987.85064935065,2332.9741074625713,3096.805194805195,2434.5429527197543,11863.558441558442,2400.7074716948828,3404.2435064935066,2628.6929442661362,11758.077922077922,2556.0552122323247,3183.068181818182,2327.7298341955084,11829.142857142857,2338.217079972655,3177.012987012987,2461.866669460823,11690.561688311689,2360.3502996163024,3433.87987012987,2689.6479363203703,11705.733766233767,2525.9493536802665,3589.7694805194806,2689.865365189126,11231.964285714286,3042.4722099893484,4073.1753246753246,3219.263873072628,11061.931818181818,2982.9506693309277,4160.24025974026,3226.2630212294184,0.04220779220779221,0.0,0.022727272727272728,0.0,0.022727272727272728,0.00974025974025974,0.012987012987012988,0.0,0.0,0.0,0.0,1.0,0.0,0.8896103896103896
BOTTOM,IRON,420,0.20129272055416744,0.14543080485957377,0.18192530241292126,0.08901485194106167,0.21073013052185344,0.12644268708416156,601.010894737442,319.9059746196572,83.32454067392173,75.6775452049573,0.08653794682327216,0.03298155569546294,310.7794057139278,201.2763220204119,262.4937358999979,241.98951392920702,122.12669074129084,111.10983319175173,0.5312164495559454,0.4997674214222719,564.8581615338419,175.3251384313955,370.98659281075106,82.41700114799238,5.295031602588249,1.1427127731435294,6.085502686710868,6.972647199296995,0.46227745314030916,0.17888707863512782,0.1943775219524484,0.0780601933165868,0.4120228510760208,0.2136463160144517,0.5170788842913294,0.2482131746924431,0.4099581356079669,0.45260525211822594,0.08336128487160421,0.15208146054713056,0.030418195062662922,0.044628915797846995,0.25631925500500824,0.09621355949551502,0.05030116807546423,0.05352570094647119,7852.69708029197,6948.748493495232,8099.262773722628,6945.842283668564,9757.364963503649,2352.438939742078,5115.113138686132,2296.836720626585,12305.759124087592,996.1894911139262,2523.324817518248,1166.6864855845254,12250.868613138686,1316.8800864776715,2605.463503649635,1509.5126207299463,12175.627737226278,1869.8849566277331,3115.9306569343066,2606.044573905299,11940.536496350365,2343.5796811942114,3100.299270072993,2402.0383998204356,11931.416058394161,2429.5986211637846,3298.0693430656934,2856.736195581353,12187.71897810219,2164.1995088586464,3369.470802919708,2628.531661773661,12209.313868613139,1807.0888950884546,3292.7262773722628,2571.8368846860235,11784.12408759124,2762.751708507459,3273.485401459854,2654.7991186890135,11779.266423357663,2636.1787596003637,3310.697080291971,2833.661630101741,11572.981751824818,2852.3437152621445,3441.284671532847,2950.969361934402,11635.678832116788,2660.78529247736,3509.5036496350367,2881.9014737464977,11333.364963503649,3089.1561690872322,3964.0255474452556,3375.3634338690476,11422.94890510949,2766.183927577715,4231.93795620438,3327.117207967039,10769.197080291971,3372.1298545413224,4388.784671532847,3408.321850986303,0.025547445255474453,0.0036496350364963502,0.029197080291970802,0.0,0.029197080291970802,0.0072992700729927005,0.014598540145985401,0.0,0.0,0.0,0.0,1.0,0.0,0.8905109489051095
BOTTOM,TOTAL,420,0.2162393102320069,0.14481140505469356,0.18863022855640063,0.09306928511688314,0.24810676843713783,0.13665895051437763,646.4912742701197,290.5609497803034,88.25509565065765,68.21795848645598,0.09506330961264796,0.04129367451341279,321.07687858860214,168.2061648191666,307.6817152968187,248.3404320238435,130.59846403633244,117.64601021135698,0.5196747552478088,0.4733406489494739,589.6484983861585,165.8811372641277,399.0990066889027,76.2769812875248,6.041499011809123,1.2056353299197171,6.583815242578974,7.409907795903098,0.49196078919874514,0.16170150563103655,0.1949439245750976,0.07580259216152022,0.46434607866914474,0.22322492484082285,0.6462412726385943,0.2854597225723323,0.4415217875510069,0.3886246869964476,0.06920600495033068,0.12785022625457007,0.049172324059331377,0.05189803915683726,0.2892026825113743,0.09083017117253749,0.09216027319665211,0.07934243499810623,7632.936291240046,6952.168893501539,7881.4527872582485,6953.00388831372,9586.311717861206,2420.8881316876355,5070.60125142207,2325.629442458455,12352.094425483503,968.8579551394403,2532.028441410694,1090.9882771745215,12204.1598407281,1618.2237787503684,2667.2025028441412,1535.5397557339172,12092.531854379977,2036.249913897495,3019.071103526735,2252.9681544357372,11946.435722411832,2392.0248876862775,3159.6581342434583,2456.14563712025,11953.436291240045,2264.2288468977376,3145.4232081911264,2457.802625449169,11920.180887372013,2210.772104220632,3207.6285551763367,2486.764914189566,11830.207053469852,2369.0566730232,3135.9038680318545,2411.830254453436,11835.055176336746,2450.524285446217,3211.9180887372013,2479.22963210336,11701.075085324232,2587.884426372675,3318.52787258248,2648.8255919523676,11666.056313993175,2576.188262163435,3447.730944254835,2739.740065911915,11525.417519908988,2619.0812667006844,3555.8759954493744,2767.5976963944117,11247.275312855518,2907.5302614516354,3859.0819112627987,2994.2030887555075,10864.340728100115,3149.262296187795,4169.951080773606,3170.5258105947764,10504.544937428896,3306.3163953006338,4582.46188850967,3334.6210449381856,0.052901023890784986,0.0005688282138794084,0.022753128555176336,0.0,0.013651877133105802,0.009101251422070534,0.013651877133105802,0.0,0.0,0.0,0.0,1.0,0.0005688282138794084,0.8868031854379977
SUPPORT,DIAMOND,420,0.07845931106618581,0.06997795330384264,0.18672687799588372,0.0972041290465021,0.40357545494305935,0.20787728756193963,290.87858533576116,139.07331111749158,113.18598555024485,156.1324918679556,0.1274367084313384,0.07718710372038609,459.2476515004422,289.6520929844056,80.94478377009662,74.82682694888405,33.72234007696365,33.85115046245934,1.051221631658373,0.4541078568067697,513.8046357888933,165.042399888543,270.7539208501401,44.92039377417574,1.0689191196260084,0.44654834836316826,4.702814744999452,2.6401294257577157,0.5242292608077801,0.15803483982806008,0.1971037505440996,0.07427447585612487,0.4820347660092451,0.23297656350171328,1.9381721575689395,0.557986608384751,0.02955549847119068,0.0685202481538239,0.0036785597130140645,0.02340244592030289,0.24801479818289401,0.11664989204507642,0.9787022891348909,0.32075403183081236,0.25100784061558645,0.1390234485036415,7766.102112676056,6958.124638198302,8092.8239436619715,6961.901353547546,9261.387323943662,3003.8630213216256,5403.588028169014,3027.805803155637,12382.55985915493,1287.585057031081,2485.7323943661972,1199.1847755930003,12130.799295774648,1927.3540821971574,2714.8838028169016,1600.4078931988088,11723.401408450703,2681.3882435236496,3221.257042253521,2153.828113260124,11677.87323943662,2625.5949925963573,3474.3380281690143,2635.3853417417868,11096.19366197183,2980.470310759122,3469.5669014084506,2674.1716393378956,11225.028169014084,2789.7978356626513,3697.950704225352,2798.445604202712,11132.647887323943,2705.7015058630254,3701.176056338028,2631.3998741195815,11173.017605633802,2817.6560083364307,3603.1091549295775,2529.38612338804,10943.169014084508,2978.2019250406165,3980.43661971831,3023.1662209515234,10840.922535211268,3034.311072224458,4375.514084507042,3189.055937126056,10568.68309859155,3164.389197716519,4783.225352112676,3251.2018226792934,10396.99647887324,3097.1436099450734,4682.827464788732,2983.398713177169,9786.654929577464,3401.1733125065916,5422.947183098591,3481.5104588294766,8965.426056338029,3520.690432531877,5794.197183098591,3289.8846655961815,0.007042253521126761,0.0,0.0,0.0,0.6690140845070423,0.045774647887323945,0.23591549295774647,0.0,0.0,0.0,0.0,0.9683098591549296,0.0,0.07394366197183098
SUPPORT,PLATINUM,420,0.09603258559335684,0.08819834805970317,0.1908013764896984,0.09628180408570963,0.43246757688298015,0.2090401298218574,333.35745478035676,160.21295108741882,117.86005869874896,185.7506167808442,0.11698264834311045,0.08578787775117128,468.99883567236037,276.56720373682464,95.60256070351848,110.7904480926765,36.12171815290315,36.199676984622485,1.0807683556611738,0.45370290354758186,535.7976018059825,183.93293524478148,280.27267301828186,55.193535299876096,1.0367951242774867,0.41959266709685167,5.137023682643044,3.384776520371209,0.5400540556849472,0.14193364820473625,0.19436807420140795,0.08130373177688753,0.528500162476337,0.2381508754490515,1.7768591739062525,0.5119646817415336,0.07591548359085255,0.39767856010545743,0.01472896619281,0.10505425167394054,0.1986036243966325,0.10500474671664153,0.8527755152097874,0.2709709301718986,0.20820774886316828,0.1258236408674344,7787.778546712802,6955.665579380384,8099.110726643598,6959.85076978645,9300.965397923876,2759.793245107862,5072.058823529412,2411.0220300044266,12332.491349480968,1203.1921867652584,2568.110726643599,1649.8413628040914,12299.56401384083,1514.8310744951252,2752.6608996539794,1483.7913955287047,11679.179930795848,2420.4689302927427,3338.78892733564,2822.486651211279,11869.083044982699,2405.2770370633043,3706.8477508650517,3280.43803673394,11846.851211072664,2208.9557413783373,3747.5709342560554,2882.8116608977084,11307.55017301038,2844.206170691137,3590.7750865051903,2785.516074254952,11412.307958477508,2616.140336922155,3447.750865051903,2722.4847961915307,11430.920415224913,2585.755116961827,3474.4359861591697,2638.4802450843745,10732.44982698962,3497.2283835056496,3863.2906574394465,3137.751929673434,10935.937716262975,3034.2406718058146,4334.6297577854675,3147.6030305836184,10610.52249134948,3143.17259006183,4177.920415224913,3018.1138190754623,10585.304498269896,3119.1081954200695,4358.2871972318335,3123.225581320486,10093.934256055363,3460.583425517767,4822.858131487889,3456.0353174150446,9711.359861591696,3477.4214527905237,5467.387543252596,3362.2006251461526,0.0034602076124567475,0.006920415224913495,0.0,0.0,0.71280276816609,0.10034602076124567,0.1695501730103806,0.0,0.0,0.0,0.0,0.9584775086505191,0.0,0.04844290657439446
SUPPORT,GOLD,420,0.0932539967584417,0.08308271362946965,0.19319455502925623,0.09409058797636705,0.40048876378559284,0.1902200581165718,351.10594137855793,182.70825955567756,142.92145788580115,209.30386809785574,0.10769345295314198,0.07650431945093417,465.4171725276751,323.0958218838168,85.69705749520199,82.50130062872768,38.97429732071738,40.41248839033844,1.0525484687171223,0.4883637342513187,558.586705659742,207.17102808657114,275.89769801578444,50.96692172230101,1.0111204264025637,0.49346002723135507,4.838016405526419,3.211497001746683,0.513336675459975,0.1440804042241849,0.19131137355995104,0.07688982601351879,0.49374276054403454,0.21007763996149614,1.7068832518339876,0.515755705303435,0.05221731991789719,0.308609131264581,0.0061880759451799815,0.03303392886915707,0.16674543991199695,0.10090968672994868,0.794103770034142,0.23852320922802991,0.1899642176319962,0.11991392366136557,7667.029315960912,6961.722206995411,7990.048859934854,6966.270132787299,9449.41368078176,2590.3080724130677,5189.938110749185,2397.912160912347,12331.071661237786,1142.5896661420857,2476.547231270358,970.3567736594379,12135.28338762215,1956.8153001178764,2578.0684039087946,1451.8539911594014,11952.527687296417,2148.2103484129048,3006.781758957655,2465.260134478017,11749.459283387621,2718.7437147345527,3289.8501628664494,2551.5922486986933,11797.110749185667,2606.385363083738,3335.9478827361563,2738.3386113145484,11622.250814332248,2565.4358136602777,3399.7394136807816,2862.0750431789675,11494.498371335505,2715.1091846924423,3451.1400651465797,2854.889745806272,11954.2996742671,2107.7911342107427,3476.416938110749,2547.032854429292,11169.41042345277,3075.956073425404,3635.3745928338762,2791.678279122365,11077.599348534202,3070.903039206664,3808.169381107492,2968.791632218403,11300.530944625407,2663.033324078092,4011.986970684039,3020.1335965493568,10560.71335504886,3076.3190447803972,4489.511400651466,3407.2256518821077,10025.00325732899,3407.873439895076,4514.511400651466,3254.6729636569935,9788.263843648208,3636.193815356763,5087.319218241042,3562.4992561478925,0.0,0.003257328990228013,0.003257328990228013,0.0,0.7263843648208469,0.09771986970684039,0.19218241042345277,0.0,0.0,0.0,0.0,0.9283387622149837,0.0,0.048859934853420196
SUPPORT,SILVER,420,0.09095236746152073,0.08017747002421703,0.18559620351102382,0.09922396054575836,0.3802981245249184,0.19655004583372362,345.3075562226005,184.2770121303061,98.52658815297691,165.40675371811628,0.09756676083466369,0.0744940959584102,450.9197576449722,309.7570860930183,82.23546681399725,81.17974011268417,40.27429461499909,43.820679032292226,1.146436811436957,0.5549123096283847,528.112682245839,182.46381605295156,273.6770455249793,50.67630392287226,1.0794507356993297,0.5164198536344046,5.146962180204958,3.8138447859048004,0.49927020387261156,0.14800791710586947,0.19146009411329146,0.0779543583945552,0.4712504919864392,0.22123725353931153,1.5010675000220737,0.509440886944814,0.0604383198989028,0.1346320631566829,0.009006828751433788,0.03936168348412761,0.1321589262871052,0.09385792450096955,0.6895128503359033,0.23718329070746974,0.16567602656385488,0.11420786447773411,7390.307443365696,6972.218556759652,7717.349514563107,6971.93686271632,9342.93851132686,2539.535848167721,5079.779935275081,2485.8425882368747,12399.022653721682,1196.2258409147312,2529.7928802588995,1432.252649418854,12296.174757281553,1423.7158882304072,2690.812297734628,1821.706393860627,12158.673139158576,2199.826250508322,3321.938511326861,2658.1439231796194,11609.919093851133,2764.99323815978,3112.3171521035597,2531.4929972630507,11787.695792880259,2699.4046850946256,3281.233009708738,2923.8945825637734,11720.595469255664,2388.306173427384,3217.741100323625,2560.2434982664577,11436.818770226537,2931.3097433067314,3383.621359223301,2564.0412949111865,11649.983818770226,2757.3129664932603,3494.145631067961,2786.8021230217582,11324.73786407767,2856.2929429361498,3665.84142394822,2978.0481553663776,11180.699029126214,3119.761316528789,3588.1909385113267,2879.4615036646096,10997.692556634303,3018.0567745045364,3814.391585760518,2805.8763161190022,10767.436893203883,3260.939271916602,4337.711974110032,3128.317994061113,10636.880258899677,3062.292330923209,4317.909385113268,3071.8024360378386,10273.77993527508,3316.3865335219853,4979.0485436893205,3566.5072287282587,0.0,0.0,0.009708737864077669,0.0,0.7799352750809061,0.05825242718446602,0.1650485436893204,0.0,0.0,0.0,0.0,0.9579288025889967,0.003236245954692557,0.025889967637540454
SUPPORT,BRONZE,420,0.09851632441985478,0.09016963775344605,0.192019450115511,0.09965889500320145,0.38461793102269853,0.18991136261416233,363.8492251875954,187.23778087532867,111.78398062268,195.51426952705003,0.08661960894867,0.06861722563593996,487.2195533403552,347.85740481113874,81.41356804106933,75.52338749953249,40.70846518233096,42.437448420277995,1.149823233222637,0.5381439248793787,539.1595700991342,197.17105024294824,274.387062300697,52.60197175551546,1.049574168998108,0.5771352222447746,5.126817642118941,4.323466547048781,0.4991442107313703,0.15144811208994205,0.1965618520588977,0.08763141791784208,0.48313425544255334,0.21174040222769777,1.4269909953081517,0.5380976335310057,0.048231202503326034,0.10579812559831812,0.007862668220660961,0.03680816722756102,0.1033633100377574,0.08801102824836554,0.6650711418548431,0.22505148349400958,0.13812135985308224,0.11289421528493597,7679.841935483871,6959.740735428627,8014.61935483871,6966.281010465791,9443.506451612904,2346.9708973828638,5028.041935483871,2183.0250103117755,12309.409677419355,1261.3886514485264,2516.9129032258065,1125.4115373106554,12361.01935483871,1401.9910920822213,2639.606451612903,1469.4034872602153,12136.206451612903,2080.5676027163368,3021.1193548387096,2195.8688460253193,11947.554838709677,2439.41655749811,3152.335483870968,2522.2058301308166,11775.561290322581,2527.701194355565,3176.1838709677418,2824.3542117898155,11874.345161290323,2647.8282986720183,3469.5612903225806,2898.4524094795393,11812.13870967742,2550.1256667020234,3460.267741935484,2773.0606779426084,11452.422580645161,2902.3939854433365,3753.909677419355,3068.929204837958,11659.790322580646,2571.6345169131605,3518.6096774193547,2688.9287022161516,11560.86129032258,2603.1260539094183,3580.525806451613,2799.2153970599866,11346.016129032258,2558.099892105748,3528.251612903226,2674.036557211138,11163.912903225806,3086.253908310909,4001.474193548387,3140.422656862156,10773.448387096774,3111.748366854554,4325.858064516129,3088.4763944922825,10501.774193548386,3205.096321144005,4701.258064516129,3397.9999301677726,0.0,0.0,0.00967741935483871,0.0,0.7258064516129032,0.041935483870967745,0.23548387096774193,0.0,0.0,0.0,0.0,0.9258064516129032,0.0032258064516129032,0.05806451612903226
SUPPORT,IRON,420,0.09270437483412518,0.08032880026246328,0.19210171577044535,0.10622806151461119,0.32096581706065214,0.18325914133055662,332.5128056808533,191.8109607247344,83.86284846063438,150.22470606736937,0.08704063258195298,0.08263951767379112,451.2648947169809,311.8658558457245,84.4997253105928,83.1827034481066,42.5892543599716,44.81858963103126,1.0512509844316755,0.5379925716523734,526.048701476429,195.2001951294333,269.1723351878161,54.972860525182845,1.1136998507747553,0.6075483508091971,5.124501421389429,3.8179708881859673,0.4553211455917314,0.16341202472459382,0.20254421736156256,0.09078803685376209,0.41367019189477733,0.21360681912143523,1.1402992351989658,0.5473099426431313,0.04501174918006994,0.10213867341612325,0.005600372412548103,0.03444710388698883,0.07509300596622216,0.08033551493403755,0.5543817597643045,0.2486143021831112,0.09292562502438273,0.08955904503246513,7963.72,6942.039725664261,8287.974545454545,6945.322648835689,9538.374545454546,2528.7852500668264,5107.123636363636,2255.988199964904,12201.956363636364,1384.618152685372,2542.0654545454545,1206.0871232977897,12263.229090909092,1451.4936964986957,2598.6181818181817,1556.9215096656144,11951.603636363636,2403.9245936200964,2980.629090909091,2440.17367020392,11651.967272727272,2771.926746107539,3270.2836363636366,2704.168342190707,11663.258181818182,2757.146942985749,3440.4036363636365,3044.9970300684063,12169.789090909091,2036.8018330657078,3682.0363636363636,2994.067420967771,11979.312727272727,2092.9418710435684,3488.418181818182,2775.203805831527,11781.287272727273,2662.274846588727,3468.130909090909,3009.7946672496855,11694.414545454545,2603.013065143144,3316.3236363636365,2642.7520964048863,11644.683636363636,2566.1160741708695,3722.927272727273,3003.4640927993855,11284.261818181818,2911.2765988223614,3816.52,3034.258941406229,11021.592727272728,3089.0255085783356,4148.2472727272725,3327.0632527107377,10969.134545454546,2919.2556645686454,4613.7127272727275,3451.5390972435657,10434.756363636363,3396.8757504186624,4867.989090909091,3640.4345879210155,0.0,0.01090909090909091,0.01090909090909091,0.0,0.7236363636363636,0.06181818181818182,0.13818181818181818,0.0,0.0,0.0,0.0,0.9709090909090909,0.0036363636363636364,0.08
