account_id,summoner_name,tier,match_id,team,position,playtime,spell1,spell2,kills,deaths,assists,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,goldEarned,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,visionWardsBoughtInGame,wardsPlaced,wardsKilled,killsRatio,deathsRatio,xcor_0,ycor_0,xcor_1,ycor_1,xcor_2,ycor_2,xcor_3,ycor_3,xcor_4,ycor_4,xcor_5,ycor_5,xcor_6,ycor_6,xcor_7,ycor_7,xcor_8,ycor_8,xcor_9,ycor_9,xcor_10,ycor_10,xcor_11,ycor_11,xcor_12,ycor_12,xcor_13,ycor_13,xcor_14,ycor_14,xcor_15,ycor_15
T5wztR7AoEoacSOtyf4LryvvWAJvfVLtjT0-TBuHObAGd24,간다능,DIAMOND,4541397237,100,MID,1208,14,4,2,5,1,7881,0,1,4801,362,362,13,2,10757,6069,121,0,0,45,2,7,4,0.75,0.21739130434782608,351,293,5904,6150,7150,7494,7104,7134,3274,2712,4409,9130,6588,8387,7403,7572,7319,6386,7535,6753,9099,3396,5755,6089,8395,6707,3589,4199,6579,6513,4154,3684
HhxvX7Ff7ad8m2-GKclSMCwCWJTdh06yYOUweNfgueqa,팀탓차단,DIAMOND,4541397237,100,SUPPORT,1208,14,4,0,2,2,3479,979,4,2811,873,58,43,9,3966,4169,25,0,0,67,5,26,6,0.5,0.08695652173913043,311,649,11047,5454,12155,1426,11341,1613,10812,1479,5178,9537,10514,1557,10628,1422,10703,2095,10268,1534,8689,3615,796,277,10590,5552,13667,3585,7184,6562,12381,3246
-s293qIj3w6jmH114-6nWSaVM6_59w8PPn5Zj5EXk9D-,갓쏭민,DIAMOND,4541397237,100,TOP,1208,12,4,0,7,2,10006,0,1,10611,435,0,10,31,16387,5521,138,0,0,251,2,6,0,0.5,0.30434782608695654,560,581,1093,9963,1225,12301,1528,11036,2981,11682,394,461,2664,13273,1718,13041,1089,12096,4202,12234,5878,13411,1365,11085,10021,4916,1030,11289,1182,11044,802,2709
vTPEGjuHjQl32q3anD8oDERcTf-3zeZJqj5Ac9jprddrESE,CAREMEPLZ,DIAMOND,4571185600,200,MID,2233,14,4,13,13,9,29199,0,1,22465,5745,667,29,4,29619,15134,164,18,0,147,4,7,7,0.4888888888888889,0.2765957446808511,14277,14223,7287,9052,6932,7506,7384,7397,7755,10003,7767,7269,8273,6845,7261,7270,10028,8222,8367,8554,8824,8819,10046,8205,6828,6996,11873,12532,7425,7761,13052,3861
SvLDsroKYACkrQtTyZmcXLky6a0yVh15BjMqM3RPgdUL,과거도르,DIAMOND,4571185600,200,JUNGLE,2233,11,4,8,12,15,24556,21879,5,27180,39417,2294,53,1,41571,15752,62,194,1,73,3,16,9,0.5111111111111111,0.2553191489361702,14486,14291,7070,9838,12318,6480,7651,12046,6638,9642,10919,5443,10516,12434,11749,7197,9760,9384,6247,12084,10154,7446,10866,7510,7804,6904,12452,6455,7627,7525,1380,11506
leY8jfutlkHxl8NjF-3m5CGhy-I_A4oSTXIGBJU95S4qk9I,Wu qi ze,DIAMOND,4571185600,200,SUPPORT,2233,14,4,4,4,31,10588,0,1,50779,5228,2841,80,42,21995,12949,29,0,0,187,11,42,6,0.7777777777777778,0.0851063829787234,14237,14579,11618,7505,12788,2112,11660,1720,12384,1366,11662,3406,11055,1222,10715,1515,10810,7087,12076,1845,14312,14061,8118,1037,13942,13871,7648,7583,7957,7360,7358,7515
XwQ5WQVziaoQ1bBvDJ2AvCxTS7QVzvrWgOtpzNYPkOSBoMetg0F821yF,나 아퍼,DIAMOND,4571185600,200,BOTTOM,2233,7,4,15,8,14,32293,7636,3,28540,32167,10641,33,48,30641,20862,277,40,4,897,0,8,10,0.6444444444444445,0.1702127659574468,14147,14401,11936,7550,12573,2634,11359,1911,12223,1440,11170,3991,11037,1515,10557,1702,10753,7475,11692,1518,14336,14245,7914,1503,13797,12845,7743,6976,10022,10398,6880,7369
RbauJdlCykDgBpR3fQVec8fm62pXDsQgn5Bqn44P0BkPD54,DWG Nuguri,DIAMOND,4571185600,200,TOP,2233,4,12,5,10,3,21693,0,1,29891,15264,5508,19,2,42193,13162,197,16,1,80,1,10,0,0.17777777777777778,0.2127659574468085,14486,14511,4465,11810,2720,12836,2862,13210,3611,13400,3518,13480,4281,13682,3832,13326,1185,12099,3470,13056,3018,13211,3675,12897,5732,12594,1347,10885,2658,12889,1140,12671
LFxmNvWH1VmEKMd3YrwUUHZzkdNsG8KYNQ-lF5uH-DKR,무식한,DIAMOND,4532944048,100,SUPPORT,1777,14,4,3,5,13,12940,1543,5,8027,224,0,67,27,12235,7646,9,4,0,225,11,37,6,0.7619047619047619,0.16129032258064516,311,649,7327,5192,11917,1739,12194,2031,10293,2650,13078,3086,10787,1864,10197,3260,8416,984,9434,1058,10723,2031,10262,1084,10254,1022,7541,6188,6111,4905,10620,3276
eUP1Jba8c7py4fMPvzRhUCTksd8plAmK0_4cCM_6Uv63M_Qp9brop2PY,줘까튼련,DIAMOND,4532944048,100,TOP,1777,12,4,2,5,6,18605,0,1,17287,4989,567,10,21,32701,8924,159,4,0,268,3,8,1,0.38095238095238093,0.16129032258064516,560,581,6322,10125,2283,12300,3280,13437,2702,11417,2025,11920,1314,11355,2472,13413,1689,12034,2623,13531,1813,11501,1176,7523,9993,1261,6455,6690,5824,5933,3813,10855
GPn_ygTu71x-MJcN4IZfxwJkzcnzSUxg2GWKhF-aJaSf,붉은함박꽃,DIAMOND,4532944048,100,BOTTOM,1777,4,7,3,8,5,16908,2248,4,6766,9481,2196,24,11,18726,9764,164,10,0,44,1,10,5,0.38095238095238093,0.25806451612903225,221,471,7710,4988,12395,1475,11407,1819,12122,3345,13298,3310,13875,5004,12850,3145,625,528,9830,1378,10453,1614,10162,1470,7832,1117,12605,2390,8123,1229,12592,2707
ZtNJ0mspgFOh5G7kp-0-ZMmxW9XTv-Kp110V-LtUzE9a8_pSocZdaVjY,웅찬윙,DIAMOND,4532944048,100,JUNGLE,1777,11,4,11,4,4,28258,0,1,28437,15511,2089,34,22,38835,14630,79,138,7,698,1,3,8,0.7142857142857143,0.12903225806451613,560,361,4974,8356,8111,2380,12728,1509,10215,5086,11772,5941,6783,1263,8427,3622,3261,10371,888,604,7188,3728,1442,10832,10463,2673,8491,2640,839,715,4407,11835
Yp0flOlHWT4VYMMZM_91_ZF_wf11fW3G01uza-5P_M6cC9I,야소놓치면근손실,DIAMOND,4532944048,100,MID,1777,14,4,2,9,2,10339,0,1,14510,3270,0,10,10,23189,8513,180,0,0,60,1,5,3,0.19047619047619047,0.2903225806451613,351,293,6474,5958,7155,7516,7832,7504,5567,5113,6739,6641,6457,6546,3136,2576,4056,10365,7012,7866,4825,8105,6722,6590,9450,2426,1050,10605,1538,11204,2672,12828
WA3gSORbZ7JPyiru7RYQOSXSZ2-syKV2zBLrqdSj2VgvQFU,다음시즌챌갈남자,DIAMOND,4532944048,200,TOP,1777,4,12,7,4,5,26622,0,1,22308,6460,4978,15,22,31260,11770,149,9,1,369,2,4,3,0.3870967741935484,0.19047619047619047,14486,14511,8110,7192,2623,12966,3386,13875,3842,13745,2173,11978,12802,3133,3858,13672,2493,12893,9288,14039,2761,11357,1514,12091,1328,11028,1446,11034,13948,13583,4254,13658
FXfedrTYKy7tGZCiMkPJ6u0TO_MMsnWDHuhgT0RahGRv,돈 우,DIAMOND,4532944048,200,BOTTOM,1777,7,4,11,4,10,36567,8479,3,15123,19025,8485,36,7,22762,16031,196,50,12,78,1,9,4,0.6774193548387096,0.19047619047619047,14147,14401,10652,5188,12840,2399,12817,1572,12862,5083,13674,3996,14028,4563,13487,4113,10506,1611,10968,1448,13366,2540,11556,1614,11147,1021,13166,3509,9971,4197,7561,7188
bJXYCAsbBh2rJ4BtqvAjZkp-8zxTFFSBf0OHa5QBWR1D,ves1cal,DIAMOND,4532944048,200,MID,1777,6,4,4,5,11,12589,0,1,34489,5238,2598,13,26,28972,10725,148,0,0,399,2,5,3,0.4838709677419355,0.23809523809523808,14277,14223,8609,5718,7647,7308,7798,7867,9927,6867,6864,7124,8612,5352,6046,8709,8890,6464,4352,14035,3488,9470,7193,7347,10023,1398,6834,7023,9969,4653,13612,6179
LUjrdFrALXRmHvzJ7mzGqYGKBk4xBremsoaOyv4E7pAR,향 로,DIAMOND,4532944048,200,SUPPORT,1777,21,4,2,6,15,7462,23094,5,8627,2355,1558,90,32,12392,8651,18,0,0,163,18,47,12,0.5483870967741935,0.2857142857142857,14237,14579,9556,5456,12952,1898,12430,1408,10139,5734,13320,4342,13205,9073,13217,4298,10983,1010,11176,1054,13270,3136,10661,3190,10695,2147,10469,4886,9911,5244,6124,11737
lQFaKMhUAb91oFszniIIFW01a1GvmWwPlUi5bsGqimoAFWw,qingguoqingcheng,DIAMOND,4532944048,200,JUNGLE,1777,11,4,7,2,7,12432,0,1,27169,39044,2895,22,20,25873,11937,46,134,20,393,8,15,2,0.45161290322580644,0.09523809523809523,14486,14291,9492,5669,11975,7004,7124,11114,3880,9810,3499,12905,12882,5455,11545,7112,10367,1177,7107,11094,5006,10148,14340,14391,11507,1118,6817,7361,10051,4343,12682,5398
CpngknQF047JtnLRYeh0iB7t_gS10tTXknI6nN7CEdZBOeaxhzwELl3Z,My Q is murder,DIAMOND,4540303135,100,SUPPORT,2185,14,4,3,6,15,9946,17200,7,21222,697,381,73,46,33566,10111,39,0,0,253,13,35,6,0.45,0.13636363636363635,311,649,7370,3454,12288,1723,12049,1572,11707,4157,12030,3644,13651,4444,10349,2225,11690,1475,13667,5431,6385,1240,13136,2028,8355,5628,8737,6340,11707,7359,2251,1493
Jcvo4Bm9pRAMMmcI_dbiRqwQRC376pMyX_CrT6_9kzv9TIgd38nyV5IW,010221,DIAMOND,4540303135,100,BOTTOM,2185,7,4,5,8,15,15677,3268,3,13003,12118,834,34,34,23329,14013,240,21,1,793,1,9,7,0.5,0.18181818181818182,221,471,7826,3437,12905,1944,11491,1732,11452,1877,12516,2866,13394,3944,10500,1439,10806,2060,13019,5116,7908,1098,12856,2412,10587,1395,10776,1944,11438,6740,11511,1962
eblK9h4dk536HPa2z-YB8tUvSCQGe4jY--mNXer5eQmgIj4,love Caffeine,DIAMOND,4540303135,100,MID,2185,1,4,11,9,8,36905,0,1,10287,5066,3290,38,44,22566,15369,206,18,1,281,2,14,3,0.475,0.20454545454545456,351,293,1500,1078,7679,7995,6592,6632,10791,5466,2365,2199,7447,7606,6661,6985,6086,7403,5925,8459,4999,8516,5044,8432,6840,7061,7974,6666,3316,2753,10238,7347
_o9hlkFWY6SKdn1H8XwUBw5onNvd8Bufuo-YpKsBZVex6z8,tsuyoi yuki,DIAMOND,4540303135,100,TOP,2185,12,4,6,11,9,27857,0,1,40047,6951,3700,26,18,41469,13390,189,9,0,46,2,6,6,0.375,0.25,560,581,930,1408,2402,12553,3203,13103,2972,12940,1038,10792,3878,12982,2314,13341,1145,11029,1184,7345,1979,12158,3262,10942,1557,9295,1359,10558,11576,6932,7779,7425
NCGlXaGMsq5K8jU-psQxGMnAPxVkFlF5r3d2HhNBEbcMLZ71F0ih7779,비 내린 뒤 슬픔,DIAMOND,4540303135,100,JUNGLE,2185,11,4,15,10,4,20869,0,1,22285,31137,389,71,22,30550,15502,51,169,19,326,5,6,23,0.475,0.22727272727272727,560,361,1582,1194,3503,8223,5823,8648,11372,5847,8020,5678,3366,6607,7520,3760,8769,4387,12759,5158,6670,4736,1082,11191,8702,2226,8601,6247,9905,4343,10049,7534
Mc2Ay-xOSB7ALSNPt_irNerkJi0NkP1NwYZLirl5smwS,Zuliet,DIAMOND,4571625242,100,SUPPORT,1801,3,4,3,4,25,14862,5401,5,19020,2209,2007,71,71,10301,9502,37,0,0,332,10,37,7,0.6829268292682927,0.14814814814814814,311,649,9344,2408,12032,2241,13314,4062,12301,1921,13469,2613,10098,1754,12134,2433,12296,3333,7079,1669,6844,2862,11678,2156,12192,2365,8337,6624,12593,3086,1829,7927
sS1goxG5TybnhLT-0zyyE3nbXFiC0pvYG5RXgtNolI1k,Lomeo,DIAMOND,4571625242,100,BOTTOM,1801,4,7,11,4,10,24464,1221,3,14479,16505,7317,33,21,15432,13520,186,20,0,75,9,18,4,0.5121951219512195,0.14814814814814814,221,471,10209,3014,12728,2022,13506,3770,11764,2141,13761,3716,3077,944,12127,2109,12788,3298,10160,1491,2596,745,12026,2250,11940,2758,949,656,13286,3705,1134,8903
QaWPxm8ooSwhHAzLtGW-GD3ZpNDXJPLn_AP_u5iK-cVnSzA,Foggy day,DIAMOND,4571625242,100,MID,1801,14,4,13,4,9,31056,0,1,47625,13245,7467,34,24,33965,16733,261,10,2,256,4,14,3,0.5365853658536586,0.14814814814814814,351,293,2196,2925,7052,7419,8431,6606,6929,7669,7432,7777,7888,7974,7379,7623,7964,6541,6745,7752,7181,7855,394,461,2191,12191,8148,6847,4520,4423,8330,6222
rqok_KooEXsIB3VciaZYG7x_VMLJmtYZIhiQCv5unY0zupk,Trying Jungle,DIAMOND,4571625242,100,JUNGLE,1801,11,4,5,5,14,14629,9922,6,13651,29001,3241,46,6,25051,11291,50,128,21,161,8,9,12,0.4634146341463415,0.18518518518518517,560,361,7529,5019,3460,7411,6110,9882,6433,11187,1653,1105,7860,2318,595,902,3155,7217,3841,1484,7034,4108,4720,6109,1498,11601,7822,6852,8736,2210,3232,7930
6UcZPvb2yJDVxqmIOGjsYCjMwCtt50WI2IWhcafVBwkXt2U,스프라이트혐오증,DIAMOND,4571625242,100,TOP,1801,12,4,9,10,9,24798,0,1,30982,1025,1025,30,42,27169,12126,152,15,4,136,5,14,2,0.43902439024390244,0.37037037037037035,560,581,5317,9097,1543,12308,3241,13425,2856,12958,710,1857,1459,7728,2646,12773,2583,11867,2005,11887,3506,12923,2983,13008,1892,12025,5446,11432,864,11214,1442,8687
Cy54RKKGJlQ16ISgy_qblE_AoVWeFLTPKXwZfGKfYfnCv_NNQ8Tpexke,리정샤오화,DIAMOND,4571625242,200,TOP,1801,4,12,9,11,4,25247,0,1,43321,8783,8783,19,24,37643,15144,183,35,15,199,1,11,3,0.48148148148148145,0.2682926829268293,14486,14511,4207,13366,1851,12560,3794,13418,13697,14315,11446,13432,14340,14391,3850,13389,2870,12899,9040,13732,3849,12903,966,11362,1405,12249,4036,13274,1084,10670,774,6071
4uJzMG-YBPlsCR6BWzC00bQU4lkyt0KjFSw7kbp_SqcKGIs,김해댄싱머신랄로,DIAMOND,4571625242,200,MID,1801,14,4,7,6,6,19160,0,1,16805,4297,3806,24,7,24588,13509,242,4,0,97,2,7,6,0.48148148148148145,0.14634146341463414,14277,14223,11349,10847,7707,7274,8142,8153,10523,10337,11746,11242,8601,8572,13912,13555,8038,7650,9193,9125,7635,7232,7156,7243,6818,6918,6743,7536,4915,5968,13212,8898
EJuvArClLOhpmVNsOFAFn2Txu-mBQjVEsfDaewB_FwCfUtE,xxxxxxxxxxxxxi,DIAMOND,4571625242,200,BOTTOM,1801,7,4,3,3,4,15068,3345,4,5729,1272,616,33,36,11724,11722,214,12,0,188,7,18,9,0.25925925925925924,0.07317073170731707,14147,14401,11408,5868,12498,2962,13779,4873,12624,2682,13422,4925,13709,9292,13529,3662,14093,11860,11086,3291,12361,2343,12967,2796,14340,14391,12230,3373,13494,5050,10255,10523
sWNzOnfv37G938RLGs8mRkeVPFEOzRNoCNk_jQPkcIPF,쿠누누눔,DIAMOND,4571625242,200,JUNGLE,1801,11,4,6,8,7,17198,16416,5,24531,15284,346,36,2,33558,11253,26,133,8,36,3,3,12,0.48148148148148145,0.1951219512195122,14486,14291,11500,5882,12074,7318,7024,9877,11833,3931,12097,8922,13807,14220,5054,12431,11915,9317,10304,4938,9906,5958,10454,8907,4606,12578,12606,11051,6656,7637,2913,9576
a8hIpJpBTti1A6yvnJVzlHeYwSlBSpkWShH6ZhXaHfKu,화내면 안돼여,DIAMOND,4571625242,200,SUPPORT,1801,3,4,2,13,9,9488,0,1,35467,6584,432,39,29,30298,7089,23,4,0,171,9,19,7,0.4074074074074074,0.3170731707317073,14237,14579,11741,4082,12664,2605,13914,4230,12507,1904,11712,7217,9991,8144,13342,2887,9978,10188,9979,4216,13433,13885,11288,4175,10220,11981,8791,6606,4847,7397,3484,9418
1PQJuDoCSlVRf2uD0FKTGeB5ixatRkMr6pE2TAkVQcUjWSY,비크티니,DIAMOND,4521408517,100,BOTTOM,1857,7,4,12,3,15,42576,7613,4,23937,21617,8760,20,14,24169,16772,233,34,17,290,0,9,10,0.7105263157894737,0.10344827586206896,221,471,9398,2256,11848,2016,11181,1895,10938,1745,12941,2869,11508,1908,13646,3866,10185,1341,12385,1996,11760,2266,7304,1003,13775,3822,13705,3929,7210,7761,7495,7813
2CrqJiwB7JPG6UAsm1JJv8uI1xEVKrp48d-FqawvfUi_,세종의아침,DIAMOND,4521408517,100,TOP,1857,12,4,7,6,14,23016,0,1,27094,12161,2071,18,38,34855,13659,156,2,1,533,3,10,1,0.5526315789473685,0.20689655172413793,560,581,1586,10242,1781,12382,2092,12873,995,11348,3500,13386,2569,12898,1271,11709,1869,12105,3767,13276,3373,13666,3771,13010,893,10852,13948,4054,3792,13223,1071,1016
QMvuWHXx5IrP5dBE_Qzg_kBpj9IfNwWzZhPvmtpi2R4atzA,When You Smile S,DIAMOND,4521408517,100,MID,1857,14,4,10,8,8,23256,0,1,24508,5310,728,28,20,36929,14076,148,18,2,270,3,9,5,0.47368421052631576,0.27586206896551724,351,293,6876,6964,6338,6637,7388,6936,6504,6795,6402,4900,7592,7420,7125,7388,7272,7397,6618,6990,7202,6460,6276,6824,7239,7442,7685,7391,1934,1409,9492,5821
k0Afml5lX3myqmTIzgCcJXqUVAh4Cf0ehnk6J4UzgGymTfI,Korea jungle 1st,DIAMOND,4521408517,100,JUNGLE,1857,11,4,6,9,9,18239,0,1,19130,42183,1598,42,10,32860,11246,43,114,13,116,8,9,8,0.39473684210526316,0.3103448275862069,560,361,8596,4645,2780,7994,7404,3812,6764,2792,3574,7030,3342,8735,2931,8095,4999,12218,4920,10334,7948,3527,4446,11821,6228,12606,8961,2385,11408,8149,3928,5088
VIlIO9OIKk3gni_XeMMLTBrFd5mQG_vt8Sdaomv8NWzx,연대생 권오현,DIAMOND,4521408517,100,SUPPORT,1857,14,3,3,3,27,14254,20921,5,6268,3978,2058,45,22,9478,10739,24,0,0,51,5,20,3,0.7894736842105263,0.10344827586206896,311,649,9101,2176,12168,2463,9278,3615,8044,1776,12174,3317,11543,1637,13620,4001,9526,1710,12253,2327,10839,2300,7304,1003,13337,4173,13705,3929,7088,7063,8349,6970
guI_npRsg6avMrToTGM0UjzhLQpJCzbflzMA1c_dslES,매콤한팀운,DIAMOND,4521408517,200,MID,1857,12,4,5,5,10,20869,0,1,21917,1097,1097,35,20,27756,11474,183,8,0,161,4,6,7,0.5172413793103449,0.13157894736842105,14277,14223,8805,8022,7203,7360,7924,7560,8751,7494,8029,8183,7627,7178,7680,7617,8418,7483,7731,7618,7633,7585,7579,7352,5750,10831,8315,8203,13900,7848,10032,7832
K_aHA0Y6_eP6p2wgYZ78pbvQcAA9gA3e58lgd9UoAXdB,위키미키최유정팬,DIAMOND,4521408517,200,BOTTOM,1857,4,7,5,7,10,22431,4547,3,11211,3549,2810,20,3,21442,11482,162,12,4,43,2,10,4,0.5172413793103449,0.18421052631578946,14147,14401,11538,3542,12828,2609,12274,2001,10712,3289,13634,4316,12579,2830,14144,12533,11762,1780,12598,2843,11651,4040,14311,14170,13901,4819,14066,10717,9654,7362,8163,8700
Pa4AB0n9zTkWICy8b7j7BWrNk8uq_eWf0ArpKnbBfDK6LTw,서예준,DIAMOND,4521408517,200,TOP,1857,12,4,2,7,9,16633,0,1,35855,5303,3922,21,21,32330,10130,153,8,1,205,0,9,5,0.3793103448275862,0.18421052631578946,14486,14511,9158,9569,2482,13016,3022,13051,1580,12282,4126,13859,9990,13894,2499,12596,3457,13193,4362,13670,3885,14006,4696,13724,5800,13277,1177,10672,11411,13959,6863,8936
5ISCpgk5a9w8NKBOP2jGpbkrZgY0mz6y58ZwJ4KgnEdPPGtUBPJjUjQw,summerspirng,DIAMOND,4521408517,200,SUPPORT,1857,14,4,4,13,13,8952,0,1,18736,1186,1186,61,35,24568,11028,20,2,0,186,10,37,5,0.5862068965517241,0.34210526315789475,14237,14579,10684,4610,13102,2080,7854,3504,11534,6632,8607,4487,8346,6344,13479,4928,10414,5351,13554,2630,10015,5000,12028,3555,5470,11246,11668,5600,7989,8693,7945,8178
kdWsIBc54v_SHRnpzdrEm4u-gg1F3rUgMMbXdrlJCaOaQelfqETimoPL,석훈만쥬,DIAMOND,4521408517,200,JUNGLE,1857,4,11,13,6,10,30354,0,1,23194,17720,844,20,37,32456,14298,44,145,23,486,4,4,3,0.7931034482758621,0.15789473684210525,14486,14291,13770,14188,8158,10111,8510,4784,12883,13516,12469,5501,7068,7506,13444,4895,8679,12731,8608,10020,8512,5772,6620,4778,2623,8363,7305,8866,7723,10948,9096,8428
6Tj_15g-m105puGkh068X26sWT6mUGfWHvdY9eJmkYL-,COOL SUCK,DIAMOND,4563020291,100,MID,1228,14,4,7,0,3,10744,0,1,10630,14778,1615,21,11,13806,8592,130,8,0,184,1,6,1,0.2631578947368421,0,351,293,5222,9156,7399,7453,6234,6617,8373,5774,1418,930,7328,7589,10055,870,7105,7156,5516,9025,8030,7789,7988,7768,7721,5255,11827,7181,7968,7689,13718,6418
E6t6CxyAaDljyPjN3Y7cFI1Labf2ym0ml9zuLj0jMnKl,수상한그림,DIAMOND,4563020291,100,TOP,1228,14,12,7,3,1,14853,0,1,9860,2094,2094,11,1,12655,8629,147,0,0,34,1,5,0,0.21052631578947367,0.3333333333333333,560,581,1795,9790,2037,12142,1138,10607,1917,12122,806,3386,1374,11580,2922,13014,1749,10291,1316,10206,1553,11679,1315,11815,2577,13592,2344,11724,1300,11359,1846,12352
e9BnNefl-FGRSB1_1-kh81MpifOW_n_DHSylsMrb9BUxVtg,최후의 킬,DIAMOND,4563020291,100,BOTTOM,1228,3,4,9,1,12,11830,0,1,5891,6969,5978,7,24,12576,9436,134,0,0,158,1,2,2,0.5526315789473685,0.1111111111111111,221,471,7735,5192,10938,1451,10202,1375,11246,1861,12696,2188,10685,1349,10752,1424,10432,1276,13590,3948,10279,4513,10691,3252,8420,6570,13608,4337,3842,3648,7752,10895
in_CBLNac1Vr4U-xiux01f5-R_YDYNt6UmNpWaO6VCrl6uSXIKhG-AR9,도 771,DIAMOND,4563020291,100,JUNGLE,1228,11,4,11,1,10,16859,0,1,15747,8799,4530,15,13,19050,10500,37,101,25,452,2,4,2,0.5526315789473685,0.1111111111111111,560,361,4529,7496,2245,8574,10093,5283,7949,2213,405,506,5041,9608,3748,7888,3559,6638,11098,6718,9786,4382,11059,4494,7962,7151,3364,9246,6846,5068,11466,7075
9yPVRV9ASE4iiVK8CpTk_1F6ExpriCS0maE2XmRRABo,JOKER XD,DIAMOND,4563020291,100,SUPPORT,1228,14,4,4,4,18,8916,0,1,6690,3522,3522,41,35,7389,8132,21,0,0,197,3,14,5,0.5789473684210527,0.4444444444444444,311,649,8667,5582,8578,812,10554,880,11434,1363,5527,858,10683,1466,11151,1140,9429,1040,13404,4290,1955,810,11447,3852,8182,7094,13374,4087,1077,1674,7050,11309
-zpmRzEKkSsuW20qhdzMM6WEB5dTkPA_9zPJpt_rhG4iZmA,이해가오,DIAMOND,4563020291,200,MID,1228,14,4,0,8,0,7392,0,1,10440,1502,1502,3,12,14557,6429,156,0,0,84,1,3,0,0,0.21052631578947367,14277,14223,8724,8785,7904,7312,5126,9513,8078,8268,7923,8361,13182,12810,7213,6814,7916,7451,7846,7954,9134,9230,8634,8620,8276,8271,7161,7166,11809,1727,10180,8868
yX8lMpg46GFB9ZSS3_XmtGOrRLJylJ4g920bHChHELnsoeA,N1etzsche,DIAMOND,4563020291,200,TOP,1228,12,4,4,6,1,11801,0,1,9746,0,0,7,11,18776,6928,136,0,0,49,1,5,1,0.5555555555555556,0.15789473684210525,14486,14511,3949,13644,2461,12616,1537,10742,2616,12624,1143,12098,2077,11867,11517,1311,6418,13546,1333,11470,1998,12340,2171,12672,13164,14254,4146,11727,3109,11417,1640,12414
Z6us8UEbB77vP3ID3VrkwuR-lZhzlUKAOHof53rukKJY,파밍해 캐리할께,DIAMOND,4563020291,200,BOTTOM,1228,7,4,3,8,2,10502,675,2,4842,784,784,8,7,12714,6587,119,0,0,24,1,4,1,0.5555555555555556,0.21052631578947367,14147,14401,10063,7902,12615,2266,11597,1240,12047,2470,13893,9858,11595,2953,12151,2353,13534,2798,12862,1751,13814,8776,10914,4488,12753,2733,13680,7384,8238,8489,14115,12569
SQGVHo6ExOve55XifP0Ry5UQd-qAD6f9_y4I3DP0YNmAp7I,adc24,DIAMOND,4563020291,200,JUNGLE,1228,4,11,1,7,0,3324,0,1,14116,6805,0,9,11,20038,5465,10,85,8,353,1,2,1,0.1111111111111111,0.18421052631578946,14486,14291,12081,7976,6863,9425,6734,12620,11016,3940,13409,4700,7044,12487,3387,7411,7779,9829,9225,7503,13559,14155,10207,8025,8089,7424,6362,12370,6852,8267,6928,10814
YrRxjVTXpSliSa1PPhIZ_vsn3hAopTrpk_2y9mWP1btf,zxsw,DIAMOND,4563020291,200,SUPPORT,1228,14,4,1,9,2,5373,639,3,3851,1184,505,23,21,11261,4596,2,0,0,106,5,13,1,0.3333333333333333,0.23684210526315788,14237,14579,9969,7712,12375,1366,11547,1769,12276,1678,13670,9011,11863,2882,13907,11980,14317,14280,14340,14391,14324,14346,11164,5334,8451,5699,6288,12346,6550,8121,7385,11219
Qxi9oU635bPV4gWJ_J-RMB7y0mIU2unVbYTYX32vFGWXjdCUVYVKVPLB,깨물하트,DIAMOND,4571085094,200,MID,1217,14,4,13,2,5,15294,0,1,6454,3060,592,20,35,13497,9967,105,19,16,594,2,4,1,0.5806451612903226,0.15384615384615385,14277,14223,6173,9370,8302,7586,7886,7430,13663,13170,8208,7567,9184,8449,3345,10915,6010,8522,9739,5525,7703,5216,7624,7354,8553,8364,3740,9915,9786,1398,13139,12439
eZjzTBQ9AeC3GJtA-2zbfcjYM1D6X6Ed7tmgA8FOhls,견지망월,DIAMOND,4571085094,200,BOTTOM,1217,4,7,6,3,7,11731,1485,3,5332,5826,5826,17,26,10340,9581,153,8,0,632,2,2,3,0.41935483870967744,0.23076923076923078,14147,14401,13462,2779,12746,2547,12280,2421,11017,1505,11580,1126,12315,1470,11064,1458,12080,2599,10887,2136,12552,3016,12452,5124,10884,1574,8331,8556,7255,7754,8244,8074
KqaJ-CXh25qOgyLY3lhOhhTr8HbUKyzZqFX_fDGYVfFv5Qw,멋있고행복하게,DIAMOND,4571085094,200,JUNGLE,1217,11,4,6,4,6,11254,0,1,7399,21839,496,21,5,14028,8693,16,108,14,215,3,7,0,0.3870967741935484,0.3076923076923077,14486,14291,6538,9097,11812,7457,7525,12113,10022,5608,11321,5573,13173,13628,4659,13281,5691,8822,11727,7035,7169,5010,2908,8168,8214,948,9075,1181,9863,9161,8027,6493
fKqt_8vcGIXzvFn5D17EdPzhHZn83-zYxjA-onX5i_sjDX8TlQMA7HQk,wwwwwz,DIAMOND,4571085094,200,TOP,1217,4,6,4,2,3,7004,0,1,10298,6781,6781,16,11,13427,8099,132,4,4,87,4,9,0,0.22580645161290322,0.15384615384615385,14486,14511,5914,10418,3348,12994,4393,13713,3875,13502,8955,14035,4443,13649,9781,14127,4687,9925,1248,11521,3243,13396,1064,10934,4191,13639,14340,14391,3736,12768,6961,6845
