account_id,summoner_name,tier,match_id,queue,team,position,playtime,spell1,spell2,kills,deaths,assists,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,goldEarned,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,visionWardsBoughtInGame,wardsPlaced,wardsKilled,killsRatio,deathsRatio,xcor_0,ycor_0,xcor_1,ycor_1,xcor_2,ycor_2,xcor_3,ycor_3,xcor_4,ycor_4,xcor_5,ycor_5,xcor_6,ycor_6,xcor_7,ycor_7,xcor_8,ycor_8,xcor_9,ycor_9,xcor_10,ycor_10,xcor_11,ycor_11,xcor_12,ycor_12,xcor_13,ycor_13,xcor_14,ycor_14,xcor_15,ycor_15
7AkHUCMhPuhgkK1T2nCoLcOD6OQ-oKRLa7Kp6weENLIM,MaestroTchuTcha,BRONZE,4566136286,420,200,SUPPORT,1984,14,4,4,11,9,11109,0,1,33584,1287,854,39,22,28016,8446,28,0,0,61,5,19,2,0.325,0.2894736842105263,14237,14579,9203,7398,12231,2312,12944,2784,13490,4767,12219,1188,11273,1612,14340,14391,13000,3051,12620,5152,12499,1328,13161,2358,8457,5716,11151,4230,13156,7388,7264,7632
YMi7d476bRzrqExq8ZEWh2ifEvL_ZpuBUHAhEa89BaEUQl9O5PlM1mq3,아정글뭐하세요,BRONZE,4566136286,420,200,JUNGLE,1984,11,4,4,5,14,20052,20278,16,20221,16233,2007,33,8,34038,13429,49,148,27,253,9,9,6,0.45,0.13157894736842105,14486,14291,9404,7394,5009,10339,12069,6938,7616,7228,7444,5069,11502,1843,10925,10600,2838,10008,12242,6562,13295,1572,7211,8896,8795,7741,11033,4296,11661,7546,8717,4031
qzQNcxETXBpNDjPvcMX7A8WCR8Fbe0wvkuIFkbhSQ9UNmL4,지우야너무예쁘다,BRONZE,4566136286,420,200,BOTTOM,1984,7,4,1,9,5,7820,2743,3,11097,2457,2457,15,0,20239,9711,161,6,0,75,0,10,0,0.15,0.23684210526315788,14147,14401,10086,8546,12435,2593,12424,2711,13692,8197,12112,2377,11603,1562,12086,2428,12903,2013,13320,4676,11925,1934,13540,3149,13449,3434,14272,13647,13627,3329,8070,7424
mkj6R8S1q5eK_Y8J2Qwm_sMai4Qx3X9myJrV9h3Aq8WET6XShL1VQEZS,Los9,BRONZE,4566136286,420,200,TOP,1984,4,12,26,5,4,72553,0,1,52302,14281,3716,21,27,41793,21838,202,24,12,265,4,9,1,0.75,0.13157894736842105,14486,14511,3092,10873,1697,12871,2157,12897,3020,13452,3208,11444,2984,10994,1329,12442,3149,10753,2441,11965,3700,10407,1673,11655,6938,13522,2505,11636,1060,10292,9693,5323
fiH67cgHVStQDAe0nwSkhUT6cyI3RA2qxtt36AhyjwupO5iVhWhi1Ugg,인천 원딜충,BRONZE,4543161434,420,100,MID,1307,4,14,10,1,10,17950,0,1,10337,6285,4409,14,24,10281,11996,153,20,12,157,3,7,1,0.5714285714285714,0.1,351,293,6261,6036,5974,6308,7423,7824,6948,7062,7743,7519,7322,7799,6919,7088,7288,9133,6144,6718,7272,7520,8998,7456,7994,5778,8079,8014,7904,5517,13947,5880
K4R_Q3r5TOWooArn_unFZYCOrXI-W_MhIWKaM0TlI9aYt8thndxLe4dB,KiliA,BRONZE,4543161434,420,100,JUNGLE,1307,11,4,8,1,11,13717,0,1,12142,12253,0,15,15,19011,10120,33,110,14,429,1,2,4,0.5428571428571428,0.1,560,361,6344,10134,4099,7544,3430,6796,5178,11401,2370,8424,8241,2283,7825,3629,7242,9676,3768,9981,4605,7403,5544,12766,8748,5574,7803,4252,11766,5799,2967,7489
ePl3ddmJVxB_oJnaF4XWk2Ftj_fl6OXKWgoEcPBl9LU-,우주해적파이크,BRONZE,4543161434,420,100,BOTTOM,1307,4,7,3,3,15,13287,2097,4,3821,14234,6493,19,36,9580,8382,113,8,0,499,1,7,2,0.5142857142857142,0.3,221,471,7580,3562,11885,1739,13337,3919,9880,1403,13272,3366,11496,1106,11119,1698,12798,2627,3229,806,12935,2209,12994,1968,12086,1870,13408,2639,11816,3726,12244,3368
xwJKGTzxWBovIffIcq-ESI60ppY8tiAjBAlgG1OkqREL,현서쓰,BRONZE,4543161434,420,100,SUPPORT,1307,3,4,3,4,7,6041,0,1,5048,2309,1906,23,14,11509,5695,34,0,0,96,3,10,2,0.2857142857142857,0.4,311,649,7641,3794,11899,2028,13480,3572,8559,1387,13467,3394,2025,610,11057,1211,13285,2738,12455,2140,13047,2468,4893,964,12822,2937,12541,2645,11759,2837,6245,1641
Jf42tc37wn0WCoJNA76T4JE3GhiYZytaifH9SXzjqIkd-7KDFh_b5nfz,달빛햇빛별빛,BRONZE,4543161434,420,100,TOP,1307,14,4,11,1,2,14723,0,1,11477,9134,7237,7,11,14749,10360,104,7,1,68,0,5,0,0.37142857142857144,0.1,560,581,865,10770,1993,12396,2689,12666,1700,12856,2482,13434,3920,13151,1678,8467,1003,10270,4119,13696,2375,12798,4641,13603,2211,755,8005,8175,1496,3305,7274,12706
KovyzmGDG9L37xIaRBYxT6kDBaxa90PFSaLbQ8rRdTRb,됴레미,BRONZE,4543161434,420,200,TOP,1307,21,4,2,9,0,7297,0,1,7856,920,628,7,3,13604,6927,144,1,0,12,0,6,0,0.2,0.2571428571428571,14486,14511,7934,6847,2566,12728,3329,12909,2698,12866,3087,12977,14330,14384,2841,12677,1552,11034,11170,14012,3815,12651,10522,11563,7256,7684,7229,13700,1006,12077,7882,13788
VucTMhQBPZrarVR1X7S4PvYYoO7MWqU337iRgjPJBiMiqoo,나랑함께바텀,BRONZE,4543161434,420,200,SUPPORT,1307,21,4,2,6,4,6744,0,1,18653,396,0,25,43,15474,5501,24,4,0,213,2,13,2,0.6,0.17142857142857143,14237,14579,8995,6266,12714,1801,13705,4437,14340,14391,13744,4345,12910,2589,11829,1708,13567,4325,11385,3649,13665,3740,12154,9684,13189,3039,14078,8178,12579,2289,14340,14391
kuNxxMW3bhIEBsxpsPJh4epojjZzwJvFMlQy-vyA8KBJ,테니스의왕자님,BRONZE,4543161434,420,200,JUNGLE,1307,11,4,1,7,3,4395,0,1,17033,5652,0,15,11,23459,6421,30,89,0,246,0,5,3,0.4,0.2,14486,14291,5287,9129,10847,8312,12474,5438,10593,12201,6410,12270,10649,5463,10192,8087,7331,9849,11797,6976,6430,12220,14340,14391,11878,3261,7112,10990,11488,6224,12285,11167
imNVX9TjrMV6j1dbO4R_fCcEn6zVYQFW0Mr2mUQnvdqz24C9rLrglvDG,Lovely Tzuyang,BRONZE,4543161434,420,200,BOTTOM,1307,7,4,5,4,2,10939,3327,3,4043,885,448,15,33,9810,8091,113,0,0,285,3,9,0,0.7,0.11428571428571428,14147,14401,8339,8103,12686,2591,13811,4856,14316,14015,13564,4485,12527,2574,12185,1898,13802,4292,13348,3119,13594,4271,13647,4310,13446,4064,13931,9075,13117,4984,14081,4917
tJRRAx3L4EVFcNlweegsIHR2mb_w5wUNh6ZcOh1Gg7uuo4cLffn9wZm8,PKP JD,BRONZE,4543161434,420,200,MID,1307,14,4,0,9,1,3543,0,1,6053,0,0,5,14,15255,4192,62,0,0,166,0,5,0,0.1,0.2571428571428571,14277,14223,8820,6177,7917,7516,8691,8221,8048,7953,8556,8434,10172,9969,8429,8118,8789,8222,8675,8219,8325,7952,8864,8910,9988,6662,8936,8353,11671,6607,10000,9422
BxXb4XVIecPArRM4EWU5Uc5_dfqDs0me2dpUoTAx16RqvxfXSqmtjf_f,로더랄라차,BRONZE,4344108968,420,100,SUPPORT,1987,14,4,1,3,16,7168,2895,3,22841,2907,947,62,28,15722,8821,42,0,0,85,8,30,6,0.4473684210526316,0.12,311,649,1791,926,11953,2647,12629,3185,11769,2660,12070,1439,6619,997,11680,4022,12386,2360,10173,5610,10820,1520,3817,787,10711,1657,11977,2554,12068,1810,11790,3719
vOZr2XFezVzdJjgfWR35n4LQlUPSdfrodF552rV0kz3YSSU,VIP새우,BRONZE,4344108968,420,100,JUNGLE,1987,11,4,6,7,5,15799,0,1,19485,50758,4160,25,5,32909,13546,44,173,26,207,4,7,0,0.2894736842105263,0.28,560,361,6874,3158,3639,6530,5561,9442,6287,9161,9672,6290,9933,7946,11280,6111,394,461,8562,5413,3467,6629,3152,9176,6316,4439,10130,4640,6331,11061,6762,11393
Nx9d1NeoCdnHCmb2_4KldwZlPB5Lc62TbNEMa-rha1It,입대하기졸라싫다,BRONZE,4344108968,420,100,BOTTOM,1987,4,7,5,2,14,27236,1877,3,6271,6498,6498,16,0,15268,11686,165,2,0,0,2,10,1,0.5,0.08,221,471,7914,3438,12272,2924,12720,2837,11921,1799,11634,1870,4296,847,11639,3619,12004,2126,10009,6152,10863,1512,10732,1439,10518,1303,13144,3225,11831,2239,11986,3048
j8zO_VublZ9qE8UlOEDCgCaz-kzfn38Iof9LexKNkbot-to7ez6lJwCk,이마가이만평,BRONZE,4344108968,420,100,MID,1987,4,14,26,6,5,45849,12715,4,38452,9725,8985,15,23,40549,18299,173,32,16,202,0,7,3,0.8157894736842105,0.24,351,293,6631,6659,6797,7182,6889,6866,7338,8806,7627,7184,8042,7655,11766,4048,7755,6714,10034,5638,3568,7919,3524,8833,1019,1530,9763,5384,7449,7466,12005,2981
nBx-v5d6XLg-7NpT7jh6jZCdAFhYjeymarJZ54Kg7HvUHUmjfuEpt9xg,대끼리대끼리,BRONZE,4344108968,420,100,TOP,1987,12,4,0,7,6,14923,0,1,21141,9133,8826,15,10,24755,9870,148,0,0,52,0,6,4,0.15789473684210525,0.28,560,581,1326,10307,3452,9955,1470,11019,1167,11464,1693,12221,1507,11672,1552,11346,1588,10913,1794,11604,1470,11128,1604,11111,2713,12498,1420,11015,4069,13784,1155,9783
OLKYJK0QkpNsPNcNQkKov7OvVLPBkNNj1Mr5s4UOSW3qaXs,우띠우씨1,BRONZE,4344108968,420,200,SUPPORT,1987,14,12,1,10,0,11071,0,1,8943,1055,116,55,21,18573,7443,41,8,0,234,3,36,7,0.04,0.2631578947368421,14237,14579,11218,5582,13530,2409,13702,3535,13129,2122,12851,2135,14572,14356,13188,3811,13131,3526,9602,6094,12610,1861,12208,2772,12261,1401,14330,14295,12995,2486,13458,3328
RHKCacPHKYXwvD5m50crLl2mRqQ4r5V7g4P1FtZstPRF,여자의주인임다빈,BRONZE,4344108968,420,200,JUNGLE,1987,11,4,9,6,7,19343,0,1,28770,16324,0,27,43,31487,11476,26,83,0,244,3,14,1,0.64,0.15789473684210525,14486,14291,9723,6371,12778,6390,7776,11011,6662,8645,9647,6271,9601,8868,12181,5022,11249,8290,8894,7903,7999,9515,6753,8987,4648,9942,12137,8716,11140,4392,10152,1440
FXDBiqL0aS1dYCFyHC99HRWBq1SAR2Qnsk2GhL-uln8,joabooru,BRONZE,4344108968,420,200,BOTTOM,1987,4,7,0,6,3,9520,2351,3,12237,6839,3291,15,7,17703,9417,190,8,0,109,2,7,1,0.12,0.15789473684210525,14147,14401,11058,5549,13241,2548,13614,3534,12903,2211,12831,2485,12709,2370,13116,6902,13534,3261,10018,5754,11659,2083,12557,2358,11418,1683,14163,12996,12981,2278,12725,2699
Dju91yCLam8PikytF7jqqkjRkcwGIOrZhSwuywex8MGfC_aSJoCcjTp8,전설의영광굴비,BRONZE,4344108968,420,200,TOP,1987,6,4,13,5,4,29907,0,1,35755,12182,5627,23,25,35197,16649,197,9,4,156,4,8,5,0.68,0.13157894736842105,14486,14511,1113,12243,3388,10256,2014,12006,1778,12027,1571,12076,8841,13403,1489,11468,13670,14277,2294,12418,4251,9744,1988,12074,13685,14239,1547,11575,3543,10561,917,10669
PeiV_SrcPPKuttNcUnPC2Ns9TFVHfviCBZ3Juswm-Nxnm00,조자룡헌칼쓰듯,BRONZE,4344108968,420,200,MID,1987,14,4,2,11,15,21631,0,1,20050,1603,755,21,26,29000,10829,140,0,0,261,3,11,1,0.68,0.2894736842105263,14277,14223,8420,6485,7598,7562,7814,7691,7403,8665,8350,7507,8523,8359,11203,4263,9578,5905,9827,6963,8176,8213,6982,7932,6448,6666,13967,14076,9991,6464,11830,2947
ZqolFoRzEURX7-I0BdjwkEGNI0drW06-518orUj3J7YU,제시카a,BRONZE,4543884345,420,200,JUNGLE,1838,11,4,4,4,8,12259,0,1,22035,16029,1804,28,34,24633,9023,66,63,0,490,3,11,2,0.5,0.125,14486,14291,11414,7569,11276,7149,8483,10135,14340,14391,13552,2141,11106,8615,4441,13518,8932,9011,11324,3949,10096,4700,3187,10886,4319,10183,9989,12012,8543,8317,10308,4818
1qad7VS6Cyg1-voqiJYrI5RbuW2asB05a0u-yX_u6tLC,카제수야,BRONZE,4543884345,420,200,SUPPORT,1838,3,4,2,6,9,8504,0,1,8463,794,0,54,63,16108,7014,20,4,4,119,4,26,4,0.4583333333333333,0.1875,14237,14579,12374,5591,11436,5996,13258,2392,13356,3647,13455,2723,13545,4108,13072,4508,13334,2722,12929,3196,10987,4626,13254,4432,13587,4308,13816,4680,14001,4593,13669,7505
bbZ03gezPZJUrrk-QMozqV1mEf_pQSfrgdioQQoXAYqu,보성농협,BRONZE,4543884345,420,200,TOP,1838,12,4,8,8,5,18716,0,1,10754,1355,802,9,5,20083,10898,151,10,0,63,0,5,1,0.5416666666666666,0.25,14486,14511,9113,7591,5075,11524,1844,11589,3896,13459,2193,12121,1370,12145,7955,13650,3009,11495,2310,12074,9208,13318,3237,13124,2940,11381,8855,13752,6960,13222,3851,13132
Jugv9mkLEx9_Oq_OsGVUWuD0oVnY4yV_uM2t47KJDYuqido,skowtp,BRONZE,4543884345,420,200,MID,1838,14,4,4,10,7,15020,0,1,10659,2480,2480,27,15,26696,8479,107,12,0,124,1,10,5,0.4583333333333333,0.3125,14277,14223,11008,7590,8103,8384,8218,8207,8651,8331,7916,7768,7348,7319,8224,8365,8376,8040,9564,7104,9543,5649,7476,7384,7469,7127,7322,7073,13474,12941,8087,7770
7CqdsLInNY30EYh-URKAALY_NImcbmtacj4GjrILCDly,독산동걸뱅이,BRONZE,4543884345,420,200,BOTTOM,1838,7,4,6,4,6,20376,2007,3,10489,881,881,7,5,14978,10222,155,0,0,63,0,5,0,0.5,0.125,14147,14401,12078,6987,11531,4720,12680,2888,13525,3684,13126,2889,14259,13280,14015,4277,13398,3266,13466,2730,11529,3263,13469,3857,13400,4744,13451,4689,13209,4259,14038,10768
k7X23GAvbsACcDfB6rPdsjIWrozpqid4We-HfEHuPoygHNk,보퍼컷,BRONZE,4280846921,420,200,JUNGLE,2170,11,4,6,6,12,19814,0,1,30622,27570,2171,26,26,38920,13308,51,148,1,182,2,12,1,0.5,0.2,14486,14291,10734,5414,10817,8759,2117,11675,13968,13538,10866,8378,11076,7631,11292,7004,11413,7960,6532,11302,4874,10368,1596,10831,14036,13602,10696,4901,11935,1577,7748,10890
E7m2xX-gdBfjD2QjQeWNOmOm9nmkeuBbEyhBwUGd7Ukb,물방울의여행,BRONZE,4280846921,420,200,MID,2170,4,14,5,8,9,23434,0,1,30588,15333,1487,37,20,27216,15218,247,26,10,152,2,14,7,0.3888888888888889,0.26666666666666666,14277,14223,8181,8459,7647,7349,7909,8454,8184,8438,12071,12732,4553,9145,9617,7296,9197,8808,6518,9105,7119,6937,7298,8059,8208,7102,7528,7322,7997,7510,7791,7743
iITgKcUpSnzwZLr9cz1B0Cc-gfKNa_36N_03DacW7usG,거믄조직,BRONZE,4280846921,420,200,BOTTOM,2170,4,7,11,8,10,33690,4610,4,11967,10717,6048,31,6,27854,17307,281,24,4,66,1,10,6,0.5833333333333334,0.26666666666666666,14147,14401,11177,5443,12858,2169,11957,2063,13792,3975,13132,3763,11803,1866,12788,2852,13142,3675,12909,3419,13804,9822,12262,2077,13741,8728,12145,3285,13201,8601,13179,3794
cbUJ3CYYVE_h_5yGjZ0cpH5ByJyV72nQL0kr9M5-lggViv0,카라멜쉐이크,BRONZE,4280846921,420,200,SUPPORT,2170,4,14,6,3,23,14417,8027,9,22988,3308,2077,76,38,16915,10920,43,0,0,130,10,38,10,0.8055555555555556,0.1,14237,14579,11088,5472,12862,1705,12112,1338,13485,2562,12829,3068,13951,10609,12922,1858,13580,3558,13878,4016,11206,6246,11746,2183,13556,5317,10222,5053,11745,1474,13354,3281
sSbQYoRvdZyRyZs1OC0c_EkRHE9FgyizsxZPCMT8jbFtC-Y,363,BRONZE,4280846921,420,200,TOP,2170,12,4,8,5,12,25718,0,1,42057,17658,10448,29,22,37552,14801,183,19,8,102,4,12,5,0.5555555555555556,0.16666666666666666,14486,14511,6959,11392,2675,12544,2350,12521,2572,12956,2467,11668,1289,10154,8385,13774,3451,13492,2685,13218,1682,11163,1212,10490,14340,14391,10148,4785,11260,1589,9272,11155
Scamg9iboHQqRUaDwhu2skDxSZq-e1b2evhEaUpc2FdT,기군단,BRONZE,4545583747,420,200,BOTTOM,1665,7,4,8,9,11,21213,2938,3,10881,4750,2423,9,17,22316,10984,127,7,0,321,0,7,0,0.7307692307692307,0.1956521739130435,14147,14401,9822,6508,13111,2600,12882,2318,12555,2846,14200,13901,13722,4224,11350,1862,13108,3434,13253,2525,11096,1098,13467,4259,11128,1287,13316,3827,13192,3868,12384,2542
qk8CUMUSGysMUBjcOc61kjZsXLR2oZGVCKNkXvp5VNIJ,가쿠사츠,BRONZE,4545583747,420,200,TOP,1665,14,4,1,10,6,13641,0,1,13769,3319,2748,13,25,24307,7445,125,4,4,356,0,8,0,0.2692307692307692,0.21739130434782608,14486,14511,3067,8974,2926,13098,4189,13576,2575,11727,2518,12253,13071,14287,3332,13111,3768,13568,3711,12878,2461,12339,2758,11794,8529,13121,2749,12217,7946,13825,3377,13809
m6G8D9G5GVzTbJwwjdz405bhS7vrMTcV6VSh8alOaBx2ohzm0BpdYsSf,뭉멍아일랜드,BRONZE,4545583747,420,200,JUNGLE,1665,11,4,4,6,11,11321,0,1,33237,7310,0,29,26,32409,9994,38,115,4,367,8,8,3,0.5769230769230769,0.13043478260869565,14486,14291,11229,5553,11519,7663,3170,12917,11399,5878,9641,9313,7908,7865,11524,7191,6725,11426,6687,12511,11410,8172,8292,11700,3804,10866,7983,9858,11917,3388,11799,3848
HPS1A09f6Aki8fcQar5jO2k3HtPCCX34-1KOlHB2o_kRADg,검달푸우,BRONZE,4545583747,420,200,MID,1665,14,4,5,11,8,7967,0,1,12202,1883,1390,30,6,23907,9125,113,0,0,13,5,14,1,0.5,0.2391304347826087,14277,14223,9999,6608,7901,7742,8583,8315,7921,7824,7939,7128,8732,7876,7982,8188,8440,7952,8143,7954,8176,6953,8934,7289,8328,8211,9384,8636,13594,2724,7110,6944
17PWDWlvuOXYibd-_ngQJGxxsE91iK3cwjDNac_lvoY,캐콩이,BRONZE,4545583747,420,200,SUPPORT,1665,14,4,8,10,11,21499,0,1,8701,2880,1439,40,50,17028,11154,40,1,0,433,1,16,6,0.7307692307692307,0.21739130434782608,14237,14579,9703,6376,13101,2712,12877,2446,13005,3281,12752,2752,13477,4536,12179,1466,13855,9689,12691,2945,11226,1097,14042,7157,10680,2416,13622,2458,12582,3089,11939,3705
ETu8kZJkNatW9g1c3b9RbbSH5qONXldzQBwLwy1pHNFkD84,타지바나카나데,BRONZE,4209318841,420,100,MID,1896,14,4,7,6,2,22375,0,1,11135,2707,2707,16,8,20268,11546,161,12,0,13,1,5,2,0.5294117647058824,0.17647058823529413,351,293,6198,6224,6891,7536,7855,8003,6382,7056,7930,8125,7355,8778,543,711,7788,7964,7673,7960,3149,3433,4671,8043,7401,7226,2906,3552,6820,6851,8690,8951
2EwcT6r9-udGFbyXEkpMSJYbcqbyE1DTeFVERAbKPYdZ-Lg,벚꽃내리는그길,BRONZE,4209318841,420,100,TOP,1896,12,4,3,8,6,23583,0,1,42012,6018,1814,36,27,35802,11125,143,9,0,138,4,11,2,0.5294117647058824,0.23529411764705882,560,581,779,9633,1683,11713,2560,13029,2929,12444,2804,12805,3573,13113,3047,13007,1092,10725,2590,13309,1354,10916,5801,11353,1082,11461,4135,13675,1044,7058,869,10546
q0oPVMtu9gDqaEttk5ULyyXosDC998AVx3v6LPRxyIJS,뚜벅장인,BRONZE,4209318841,420,100,SUPPORT,1896,4,14,1,8,5,13823,0,1,7119,654,654,57,36,13201,7208,40,0,0,175,2,24,6,0.35294117647058826,0.23529411764705882,311,649,10285,2862,12481,2963,12161,2670,12143,2216,11240,1407,12143,1601,13054,3675,13458,2712,12866,1837,11259,988,11764,2163,9861,3261,9540,1426,11100,3555,9217,2156
3hy_aE7bzBTvADnFxn-YsI_EG_8j0sG32mD3Pwj9z8hpgts,뀨오잉,BRONZE,4209318841,420,100,JUNGLE,1896,11,4,5,7,7,15244,0,1,43159,36273,3486,19,27,31125,11201,44,121,10,490,1,8,3,0.7058823529411765,0.20588235294117646,560,361,7943,3509,12244,3335,7345,7184,2293,8468,2802,12744,8170,10304,9625,5988,10068,4417,3736,6414,8414,8266,3533,8529,2273,11705,572,491,9838,4197,9475,2418
9xL7B-fMQRjbm6R_ZVYRt5mTovFHjuM_zgJsxnaSp-MXyG94zP2zEtJI,무얼하든 될사람,BRONZE,4209318841,420,100,BOTTOM,1896,7,4,1,5,5,9645,1803,3,5175,12386,965,37,18,11550,8710,159,4,0,80,4,15,2,0.35294117647058826,0.14705882352941177,221,471,8006,3416,12604,2776,12536,2128,12393,2383,11347,1566,11858,1723,13327,3099,12415,3217,11591,1513,10686,1325,11888,1661,11311,1585,10521,1359,11613,3060,9365,1964
-kKloyYWhblFiV74s77b6bUFYfpS8BEul29IMXCmyC6S,lezendra0305,BRONZE,4209318841,420,200,JUNGLE,1896,11,4,8,4,13,18891,0,1,29777,12248,765,18,33,23819,12431,62,106,5,962,4,3,5,0.6176470588235294,0.23529411764705882,14486,14291,12906,11419,11100,8586,7649,9762,11852,7307,14320,14379,10155,10204,11532,7090,11195,13450,4765,12255,13440,2289,7839,9802,12537,6475,4701,11760,8525,6777,8879,3822
Bcu7srkxYG8kDD5YUm_T_pmF098grGjorhVXF2Adq8g3PQ4,MayNote,BRONZE,4209318841,420,200,MID,1896,14,4,11,6,5,11552,0,1,11312,9859,1599,14,9,25736,12534,138,36,4,176,0,7,2,0.47058823529411764,0.35294117647058826,14277,14223,9737,6361,7391,7318,8467,8006,7356,7090,8597,8406,8144,7938,5143,12405,8578,8093,8432,8106,8884,8481,7452,7527,8019,7948,9350,13240,7661,7322,10355,10143
3kmESrcS1MbiqL0c52yAXMLj1Q6zqxb8JNe1izPqamkXW1DshQFK9xyh,리신아머리자르자,BRONZE,4209318841,420,200,TOP,1896,12,4,7,4,5,24871,0,1,25704,13860,4821,23,14,28266,13149,220,12,8,221,1,10,3,0.35294117647058826,0.23529411764705882,14486,14511,8334,8229,1773,12037,3415,13333,3134,13245,2855,12899,3733,13147,3523,13364,1186,12063,2955,13395,2313,11728,3607,13122,1363,10830,4758,13583,1138,10739,1404,11446
KTnWIG9VJuCYCZ-iNRqaG34MkAzjrJHCWTwPdxo-CC8,Morian,BRONZE,4209318841,420,200,SUPPORT,1896,14,4,3,0,24,18380,17643,5,3947,13405,6079,62,34,10488,9926,24,5,0,102,3,25,11,0.7941176470588235,0,14237,14579,11420,6635,13275,3148,13277,3365,13410,3476,12205,2677,12818,2790,14033,4477,14057,4660,13824,8940,11855,1547,12813,3004,12014,2000,11418,3838,11142,5361,10601,3025
H079ucpUb0MfVVc_skIfD162rxm5Bh5Wb9v_M8c_4apN,Catgun,BRONZE,4209318841,420,200,BOTTOM,1896,4,7,5,3,13,14666,12507,4,18879,13685,6827,30,17,29542,11348,179,10,2,196,5,13,5,0.5294117647058824,0.17647058823529413,14147,14401,11309,6079,13632,3328,13164,3375,13086,3193,12330,2105,12569,2944,13924,3764,13705,4356,13871,12491,11864,1920,12264,3348,11384,1805,13531,2744,12122,5059,10640,2645
CvgGyD-aDx06UnBcUI-aqdOMarYfszz6qRa3YybEvRX7TEBmhLtUV7wY,특대형 즐똥,BRONZE,4413759428,420,100,BOTTOM,1760,7,4,2,7,7,15841,1953,3,8233,5028,1153,13,20,16437,9006,124,5,0,88,0,6,4,0.375,0.25925925925925924,221,471,7736,2471,12035,2221,11907,2243,394,461,10685,1494,12754,2958,13387,3535,13483,3938,7639,1389,13159,3668,12186,2453,11425,1735,13766,4083,7110,1658,10561,2465
XZniGv7PX51W3D-XMAM0c2rJd7fQOHE0E_wXSN5qC0HRpPNpbTkO9jNZ,국산 왕모기,BRONZE,4413759428,420,100,MID,1760,14,4,5,3,4,11997,0,1,8253,1119,182,19,10,20604,9026,123,20,0,58,2,9,2,0.375,0.1111111111111111,351,293,6746,6394,7116,7762,7059,6539,6999,7781,6403,7177,2928,2751,7496,7280,7017,7280,6996,7210,4702,9309,6717,6675,6744,7021,8953,5816,8694,5352,3312,8422
smefZWT5xrw-bfGMxKdN2ZXUuhGqXY0i0cEZIj0IFJkNbPotidSizS1x,받낄이,BRONZE,4413759428,420,100,SUPPORT,1760,4,14,1,7,10,6427,0,0,13174,865,817,33,31,12815,6829,22,0,0,82,1,16,3,0.4583333333333333,0.25925925925925924,311,649,10830,3626,12220,1891,844,278,11150,1934,11403,1705,13222,2684,12989,3213,13295,3644,4125,854,13411,3501,394,461,12068,1913,13576,3548,5676,3795,9022,4408
r6Rhpm5nxwant_gVSpT6CYZATRhLyZy38dmTZBcEpYs2gcU,찬수형,BRONZE,4413759428,420,100,JUNGLE,1760,11,4,14,8,5,26559,0,1,17505,33514,643,19,10,32479,13183,37,94,0,214,0,9,1,0.7916666666666666,0.2962962962962963,560,361,9106,3417,6731,4749,3363,8680,3528,9848,5823,6620,6786,6253,7430,3762,7048,5326,3463,8597,5444,10303,12778,1651,7810,3734,13759,4591,8779,5456,10578,2614
8oc9LEzJF90JGcNu7WJe8D2XlWk9d5-frdw7ovbx4vBv,멘붕엔핫식스,BRONZE,4413759428,420,100,TOP,1760,4,12,2,2,2,14506,0,1,18905,3094,0,17,12,15687,8500,155,4,0,122,0,8,3,0.16666666666666666,0.07407407407407407,560,581,2645,13523,1943,12451,1838,11363,891,4774,3419,13261,1183,10817,1664,11484,2428,12245,1212,10953,1269,12390,1774,11443,1478,11253,1777,12962,1603,11161,1916,12223
Js7UBMrionuYiHVApolU96gCUGpsPt5MaFuSpjtTWHWGUvUZ8Rp3zCGj,T1 배불러,BRONZE,4413759428,420,200,JUNGLE,1760,11,4,7,5,6,12775,0,1,16940,11522,951,13,9,30462,11245,8,128,20,312,2,2,4,0.48148148148148145,0.20833333333333334,14486,14291,10074,3930,12493,6490,6700,11487,12578,10795,6652,7166,4966,8395,6260,8158,12476,6553,10101,4747,10369,12031,7023,7112,2328,11693,12509,5018,12074,8973,10032,4585
M6fBIyKvIIc7Rgngx9GJlVF4lqrlgUBD8zbvPlh4t75TgCQ,호텔앤카지노,BRONZE,4413759428,420,200,SUPPORT,1760,3,4,1,6,13,9977,0,1,30565,1194,707,34,29,17581,7395,21,0,0,63,3,15,1,0.5185185185185185,0.25,14237,14579,13793,13250,13117,2521,13762,10424,12689,3106,12441,1921,13712,3520,14039,4675,14220,13488,10724,1356,13325,4497,11910,1272,13706,8003,14023,12709,13139,7510,11209,3848
pZjCQiA2koLeWjm02t8l56JVNqmCZZmuLZXMAUJVsU6EXo8,타요정,BRONZE,4413759428,420,200,BOTTOM,1760,7,4,6,4,13,22837,3766,3,10207,19658,8624,18,1,16968,13830,215,8,0,17,1,10,2,0.7037037037037037,0.16666666666666666,14147,14401,9467,5585,12814,2398,13331,2396,13367,3132,11225,3283,13267,3882,13618,4316,14372,14031,11121,1207,14039,4655,12206,1349,13720,6959,13465,4330,14340,14391,10492,4737
